optimizer_type,learning_rate,momentum,weight_decay,batch_size,epochs,patience,model_type,num_filters,filter_sizes,dropout_rate,output_size,freeze_embeddings,oov_handling_method,embedding_dim,glove_file_path,Epoch,Train Loss,Validation Accuracy,Test Accuracy
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.66,61.91,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.63,65.57,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.61,68.01,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.61,68.2,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.61,69.14,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.6,67.54,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.6,68.95,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.6,67.92,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.6,67.82,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.6,70.54,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.6,68.95,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.6,68.39,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,14,0.6,69.04,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,15,0.6,70.26,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,16,0.6,67.82,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,17,0.6,69.79,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,18,0.61,69.42,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,19,0.61,68.01,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,20,0.6,69.79,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,21,0.61,68.86,68.67
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.71,61.73,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.69,57.69,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.67,65.76,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.66,67.92,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.66,66.79,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.65,67.54,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.65,67.35,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.65,67.73,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.65,67.82,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.65,67.82,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.65,67.73,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.65,67.64,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.65,67.64,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.65,67.64,65.76
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.72,58.63,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.69,61.82,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.67,64.92,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.65,68.01,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.65,68.01,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.65,70.26,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.65,70.36,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.65,69.61,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.64,68.39,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.65,70.17,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.65,69.89,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.65,69.42,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.65,69.51,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.65,69.7,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.65,69.23,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,16,0.65,69.04,68.57
SGD,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,17,0.65,69.23,68.57
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.7,57.41,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.68,61.63,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.66,64.82,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.66,65.2,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.65,66.32,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.65,67.07,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.65,67.73,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.65,67.07,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.65,66.89,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.65,66.89,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.65,66.89,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.65,66.89,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.65,66.89,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.65,66.89,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,15,0.65,66.89,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,16,0.65,66.89,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,17,0.65,66.89,67.07
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.69,58.63,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.68,63.88,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.66,67.73,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.65,66.6,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.65,67.54,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.65,68.29,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.65,67.92,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.65,67.64,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.65,67.92,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.65,69.32,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.65,68.11,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.65,66.6,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.65,67.54,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,14,0.65,67.17,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,15,0.65,67.92,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,16,0.65,67.73,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,17,0.65,66.98,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,18,0.65,68.39,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,19,0.65,68.2,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,20,0.65,67.54,65.67
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.72,51.31,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.69,58.44,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.68,66.23,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.67,66.14,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.67,66.79,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.67,67.26,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.67,66.89,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.67,66.98,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.67,67.07,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.67,67.07,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.67,67.07,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.67,67.07,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.67,67.07,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.67,67.07,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,15,0.67,67.07,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,16,0.67,67.07,68.01
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.72,56.47,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.69,52.16,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.68,60.32,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.67,65.29,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.67,66.6,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.67,66.04,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.67,65.67,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.67,65.38,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.67,66.14,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.67,64.63,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.67,66.42,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.67,65.2,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.67,65.95,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.67,65.29,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.67,67.73,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,16,0.67,66.23,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,17,0.67,66.04,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,18,0.67,67.07,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,19,0.67,66.79,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,20,0.67,67.17,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,21,0.67,67.26,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,22,0.67,66.89,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,23,0.67,67.26,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,24,0.67,65.85,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,25,0.67,67.17,62.85
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.7,54.6,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.68,62.38,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.67,64.54,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.66,64.35,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.66,66.32,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.66,66.42,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.66,66.23,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.66,66.42,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.66,65.95,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.66,65.95,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.66,65.95,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.66,65.95,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.66,65.95,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.66,65.95,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,15,0.66,65.95,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,16,0.66,65.95,66.32
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.69,56.94,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.68,60.98,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.66,64.07,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.66,64.54,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.66,66.32,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.65,65.01,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.65,65.76,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.65,65.95,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.65,64.82,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.65,64.35,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.65,63.98,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.65,65.76,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.65,65.57,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,14,0.65,64.17,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,15,0.65,64.17,66.23
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.72,53.0,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.7,55.63,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.69,60.69,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.68,63.32,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.68,63.23,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.68,62.1,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.68,62.2,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.68,62.38,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.68,62.38,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.68,62.29,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.68,62.29,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.68,62.29,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.68,62.29,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.68,62.29,64.92
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.72,52.53,65.1
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.69,57.69,65.1
SGD,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.68,60.23,65.1
